territory_id,datum,year,month,hcp_tier,rep_tenure,calls,samples_dropped,digital_touches,competitor_share,market_access,seasonality_idx,base_rx,rx_volume
TER_107,2017-07-31,2017,7,2,8,16,22,6,0.274,3,0.94,643.06,715.19
TER_107,2017-08-31,2017,8,2,8,13,17,6,0.489,3,0.896,643.06,564.86
TER_107,2017-09-30,2017,9,2,8,16,26,11,0.664,3,0.88,643.06,679.34
TER_107,2017-10-31,2017,10,2,8,11,17,2,0.508,3,0.896,643.06,506.9
TER_107,2017-11-30,2017,11,2,8,4,8,4,0.149,3,0.94,643.06,543.55
TER_107,2017-12-31,2017,12,2,8,10,12,3,0.686,3,1.0,643.06,417.43
TER_107,2018-01-31,2018,1,2,8,8,11,5,0.717,3,1.06,643.06,399.91
TER_107,2018-02-28,2018,2,2,8,10,14,7,0.398,3,1.104,643.06,539.07
TER_107,2018-03-31,2018,3,2,8,6,7,1,0.281,3,1.12,643.06,418.86
TER_107,2018-04-30,2018,4,2,8,4,4,3,0.616,3,1.104,643.06,283.05
TER_107,2018-05-31,2018,5,2,8,7,11,4,0.564,3,1.06,643.06,429.41
TER_107,2018-06-30,2018,6,2,8,10,14,2,0.38,3,1.0,643.06,506.41
TER_107,2018-07-31,2018,7,2,8,7,8,3,0.595,3,0.94,643.06,382.44
TER_107,2018-08-31,2018,8,2,8,16,20,8,0.212,3,0.896,643.06,704.91
TER_107,2018-09-30,2018,9,2,8,9,15,4,0.412,3,0.88,643.06,537.24
TER_107,2018-10-31,2018,10,2,8,9,11,3,0.486,3,0.896,643.06,475.18
TER_107,2018-11-30,2018,11,2,8,11,15,7,0.353,3,0.94,643.06,593.57
TER_107,2018-12-31,2018,12,2,8,15,25,6,0.1,3,1.0,643.06,810.57
TER_107,2019-01-31,2019,1,2,8,13,20,7,0.596,3,1.06,643.06,516.43
TER_107,2019-02-28,2019,2,2,8,10,13,5,0.597,3,1.104,643.06,434.46
TER_107,2019-03-31,2019,3,2,8,10,14,9,0.103,3,1.12,643.06,613.13
TER_107,2019-04-30,2019,4,2,8,4,7,0,0.175,3,1.104,643.06,510.88
TER_107,2019-05-31,2019,5,2,8,8,10,3,0.241,3,1.06,643.06,537.0
TER_107,2019-06-30,2019,6,2,8,13,19,9,0.529,3,1.0,643.06,577.55
TER_107,2019-07-31,2019,7,2,8,4,5,1,0.367,3,0.94,643.06,366.73
TER_107,2019-08-31,2019,8,2,8,12,18,9,0.424,3,0.896,643.06,602.7
TER_107,2019-09-30,2019,9,2,8,14,19,9,0.32,3,0.88,643.06,672.19
TER_107,2019-10-31,2019,10,2,8,8,12,3,0.305,3,0.896,643.06,541.95
TER_108,2014-01-31,2014,1,3,7,10,13,9,0.336,6,1.06,290.87,464.1
TER_108,2014-02-28,2014,2,3,7,10,11,12,0.1,6,1.104,290.87,567.17
TER_108,2014-03-31,2014,3,3,7,6,8,6,0.219,6,1.12,290.87,409.89
TER_108,2014-04-30,2014,4,3,7,19,26,8,0.204,6,1.104,290.87,663.79
TER_108,2014-05-31,2014,5,3,7,9,13,3,0.692,6,1.06,290.87,401.46
TER_108,2014-06-30,2014,6,3,7,10,16,4,0.28,6,1.0,290.87,510.6
TER_108,2014-07-31,2014,7,3,7,14,19,4,0.409,6,0.94,290.87,523.4
TER_108,2014-08-31,2014,8,3,7,10,11,9,0.357,6,0.896,290.87,455.86
TER_108,2014-09-30,2014,9,3,7,13,18,5,0.419,6,0.88,290.87,461.62
TER_108,2014-10-31,2014,10,3,7,8,12,7,0.1,6,0.896,290.87,486.71
TER_108,2014-11-30,2014,11,3,7,6,9,6,0.483,6,0.94,290.87,349.94
TER_108,2014-12-31,2014,12,3,7,5,7,6,0.192,6,1.0,290.87,447.8
TER_108,2015-01-31,2015,1,3,7,10,12,7,0.55,6,1.06,290.87,413.98
TER_108,2015-02-28,2015,2,3,7,5,7,1,0.662,6,1.104,290.87,264.83
TER_108,2015-03-31,2015,3,3,7,10,14,8,0.29,6,1.12,290.87,494.72
TER_108,2015-04-30,2015,4,3,7,10,12,7,0.451,6,1.104,290.87,451.55
TER_108,2015-05-31,2015,5,3,7,7,10,3,0.513,6,1.06,290.87,346.23
TER_108,2015-06-30,2015,6,3,7,5,8,4,0.565,6,1.0,290.87,201.97
TER_108,2015-07-31,2015,7,3,7,14,20,10,0.391,6,0.94,290.87,529.75
TER_108,2015-08-31,2015,8,3,7,13,17,7,0.658,6,0.896,290.87,431.14
TER_108,2015-09-30,2015,9,3,7,10,16,3,0.428,6,0.88,290.87,445.41
TER_108,2015-10-31,2015,10,3,7,8,10,4,0.496,6,0.896,290.87,324.05
TER_108,2015-11-30,2015,11,3,7,11,17,3,0.175,6,0.94,290.87,483.17
TER_108,2015-12-31,2015,12,3,7,11,14,6,0.706,6,1.0,290.87,364.1
TER_108,2016-01-31,2016,1,3,7,8,11,0,0.601,6,1.06,290.87,318.84
TER_108,2016-02-29,2016,2,3,7,5,4,4,0.296,6,1.104,290.87,274.95
TER_108,2016-03-31,2016,3,3,7,10,15,6,0.314,6,1.12,290.87,506.67
TER_108,2016-04-30,2016,4,3,7,8,13,4,0.538,6,1.104,290.87,320.06
TER_108,2016-05-31,2016,5,3,7,7,12,5,0.701,6,1.06,290.87,273.24
TER_108,2016-06-30,2016,6,3,7,15,25,10,0.364,6,1.0,290.87,634.6
TER_108,2016-07-31,2016,7,3,7,8,9,8,0.113,6,0.94,290.87,475.31
TER_108,2016-08-31,2016,8,3,7,9,12,6,0.438,6,0.896,290.87,441.85
TER_108,2016-09-30,2016,9,3,7,8,11,1,0.339,6,0.88,290.87,420.02
TER_108,2016-10-31,2016,10,3,7,9,17,11,0.113,6,0.896,290.87,581.36
TER_108,2016-11-30,2016,11,3,7,9,11,7,0.118,6,0.94,290.87,489.57
TER_108,2016-12-31,2016,12,3,7,6,10,3,0.224,6,1.0,290.87,369.71
TER_108,2017-01-31,2017,1,3,7,11,13,7,0.447,6,1.06,290.87,393.49
TER_108,2017-02-28,2017,2,3,7,8,10,6,0.376,6,1.104,290.87,370.76
TER_108,2017-03-31,2017,3,3,7,7,6,4,0.1,6,1.12,290.87,430.95
TER_108,2017-04-30,2017,4,3,7,8,14,5,0.174,6,1.104,290.87,415.66
TER_108,2017-05-31,2017,5,3,7,14,23,10,0.751,6,1.06,290.87,465.14
TER_108,2017-06-30,2017,6,3,7,8,13,2,0.27,6,1.0,290.87,399.75
TER_108,2017-07-31,2017,7,3,7,7,11,2,0.409,6,0.94,290.87,337.57
TER_108,2017-08-31,2017,8,3,7,13,20,8,0.158,6,0.896,290.87,623.19
TER_108,2017-09-30,2017,9,3,7,9,10,7,0.217,6,0.88,290.87,438.17
TER_108,2017-10-31,2017,10,3,7,7,10,6,0.298,6,0.896,290.87,371.71
TER_108,2017-11-30,2017,11,3,7,11,15,11,0.245,6,0.94,290.87,525.11
TER_108,2017-12-31,2017,12,3,7,10,19,3,0.117,6,1.0,290.87,539.62
TER_108,2018-01-31,2018,1,3,7,6,9,8,0.508,6,1.06,290.87,364.37
TER_108,2018-02-28,2018,2,3,7,10,15,8,0.47,6,1.104,290.87,440.73
TER_108,2018-03-31,2018,3,3,7,6,7,2,0.724,6,1.12,290.87,226.51
TER_108,2018-04-30,2018,4,3,7,9,11,4,0.299,6,1.104,290.87,426.09
TER_108,2018-05-31,2018,5,3,7,8,12,4,0.1,6,1.06,290.87,524.07
TER_108,2018-06-30,2018,6,3,7,11,15,6,0.18,6,1.0,290.87,543.8
TER_108,2018-07-31,2018,7,3,7,7,11,4,0.248,6,0.94,290.87,456.47
TER_108,2018-08-31,2018,8,3,7,13,21,6,0.685,6,0.896,290.87,442.09
TER_108,2018-09-30,2018,9,3,7,14,18,7,0.812,6,0.88,290.87,423.03
TER_108,2018-10-31,2018,10,3,7,8,15,4,0.259,6,0.896,290.87,470.11
TER_108,2018-11-30,2018,11,3,7,12,17,2,0.167,6,0.94,290.87,559.51
TER_108,2018-12-31,2018,12,3,7,5,6,0,0.574,6,1.0,290.87,231.0
TER_108,2019-01-31,2019,1,3,7,8,10,2,0.48,6,1.06,290.87,337.84
TER_108,2019-02-28,2019,2,3,7,5,6,1,0.523,6,1.104,290.87,288.12
TER_108,2019-03-31,2019,3,3,7,16,28,13,0.742,6,1.12,290.87,599.95
TER_108,2019-04-30,2019,4,3,7,7,9,3,0.691,6,1.104,290.87,233.13
TER_108,2019-05-31,2019,5,3,7,7,11,2,0.147,6,1.06,290.87,447.45
TER_108,2019-06-30,2019,6,3,7,7,11,3,0.339,6,1.0,290.87,375.87
TER_108,2019-07-31,2019,7,3,7,6,5,4,0.836,6,0.94,290.87,167.87
TER_108,2019-08-31,2019,8,3,7,12,21,10,0.203,6,0.896,290.87,591.31
TER_108,2019-09-30,2019,9,3,7,6,10,3,0.566,6,0.88,290.87,373.39
TER_108,2019-10-31,2019,10,3,7,11,15,6,0.319,6,0.896,290.87,494.96
TER_109,2014-01-31,2014,1,3,8,10,11,5,0.542,6,1.06,469.74,429.54
TER_109,2014-02-28,2014,2,3,8,5,5,4,0.413,6,1.104,469.74,374.05
TER_109,2014-03-31,2014,3,3,8,9,12,3,0.709,6,1.12,469.74,414.93
TER_109,2014-04-30,2014,4,3,8,11,13,8,0.349,6,1.104,469.74,517.2
TER_109,2014-05-31,2014,5,3,8,7,14,7,0.172,6,1.06,469.74,601.94
TER_109,2014-06-30,2014,6,3,8,8,12,3,0.801,6,1.0,469.74,295.54
TER_109,2014-07-31,2014,7,3,8,11,16,8,0.599,6,0.94,469.74,513.28
TER_109,2014-08-31,2014,8,3,8,10,14,7,0.489,6,0.896,469.74,524.93
TER_109,2014-09-30,2014,9,3,8,9,14,7,0.462,6,0.88,469.74,521.1
TER_109,2014-10-31,2014,10,3,8,10,16,6,0.288,6,0.896,469.74,563.89
TER_109,2014-11-30,2014,11,3,8,8,11,4,0.129,6,0.94,469.74,509.62
TER_109,2014-12-31,2014,12,3,8,13,23,11,0.586,6,1.0,469.74,603.92
TER_109,2015-01-31,2015,1,3,8,4,9,4,0.643,6,1.06,469.74,311.03
TER_109,2015-02-28,2015,2,3,8,12,19,7,0.328,6,1.104,469.74,604.15
TER_109,2015-03-31,2015,3,3,8,7,11,3,0.596,6,1.12,469.74,410.27
TER_109,2015-04-30,2015,4,3,8,7,9,6,0.238,6,1.104,469.74,459.51
TER_109,2015-05-31,2015,5,3,8,6,7,6,0.411,6,1.06,469.74,418.3
TER_109,2015-06-30,2015,6,3,8,8,11,5,0.628,6,1.0,469.74,419.5
TER_109,2015-07-31,2015,7,3,8,4,5,3,0.317,6,0.94,469.74,431.77
TER_109,2015-08-31,2015,8,3,8,15,21,5,0.621,6,0.896,469.74,575.17
TER_109,2015-09-30,2015,9,3,8,9,11,7,0.54,6,0.88,469.74,448.88
TER_109,2015-10-31,2015,10,3,8,10,14,5,0.619,6,0.896,469.74,433.13
TER_109,2015-11-30,2015,11,3,8,10,12,6,0.203,6,0.94,469.74,517.54
TER_109,2015-12-31,2015,12,3,8,12,21,10,0.464,6,1.0,469.74,554.57
TER_109,2016-01-31,2016,1,3,8,10,13,3,0.116,6,1.06,469.74,549.58
TER_109,2016-02-29,2016,2,3,8,8,11,4,0.428,6,1.104,469.74,471.51
TER_109,2016-03-31,2016,3,3,8,6,11,6,0.543,6,1.12,469.74,360.3
TER_109,2016-04-30,2016,4,3,8,9,11,12,0.377,6,1.104,469.74,519.5
TER_109,2016-05-31,2016,5,3,8,15,24,10,0.328,6,1.06,469.74,752.5
TER_109,2016-06-30,2016,6,3,8,13,22,8,0.337,6,1.0,469.74,727.65
TER_109,2016-07-31,2016,7,3,8,9,11,11,0.1,6,0.94,469.74,579.8
TER_109,2016-08-31,2016,8,3,8,13,20,3,0.514,6,0.896,469.74,583.62
TER_109,2016-09-30,2016,9,3,8,7,12,9,0.1,6,0.88,469.74,557.21
TER_109,2016-10-31,2016,10,3,8,9,14,4,0.358,6,0.896,469.74,509.97
TER_109,2016-11-30,2016,11,3,8,10,13,7,0.498,6,0.94,469.74,492.52
TER_109,2016-12-31,2016,12,3,8,12,21,9,0.85,6,1.0,469.74,473.29
TER_109,2017-01-31,2017,1,3,8,9,12,4,0.529,6,1.06,469.74,425.31
TER_109,2017-02-28,2017,2,3,8,8,12,13,0.629,6,1.104,469.74,495.73
TER_109,2017-03-31,2017,3,3,8,17,24,11,0.325,6,1.12,469.74,694.38
TER_109,2017-04-30,2017,4,3,8,8,12,2,0.441,6,1.104,469.74,483.47
TER_109,2017-05-31,2017,5,3,8,9,12,7,0.256,6,1.06,469.74,567.35
TER_109,2017-06-30,2017,6,3,8,5,7,4,0.666,6,1.0,469.74,294.44
TER_109,2017-07-31,2017,7,3,8,11,13,1,0.758,6,0.94,469.74,386.97
TER_109,2017-08-31,2017,8,3,8,7,12,3,0.294,6,0.896,469.74,481.22
TER_109,2017-09-30,2017,9,3,8,13,15,7,0.263,6,0.88,469.74,603.61
TER_109,2017-10-31,2017,10,3,8,13,22,3,0.535,6,0.896,469.74,525.04
TER_109,2017-11-30,2017,11,3,8,15,22,5,0.363,6,0.94,469.74,647.87
TER_109,2017-12-31,2017,12,3,8,11,17,9,0.549,6,1.0,469.74,525.51
TER_109,2018-01-31,2018,1,3,8,11,15,8,0.154,6,1.06,469.74,640.39
TER_109,2018-02-28,2018,2,3,8,18,25,11,0.247,6,1.104,469.74,818.68
TER_109,2018-03-31,2018,3,3,8,10,15,2,0.179,6,1.12,469.74,581.26
TER_109,2018-04-30,2018,4,3,8,5,8,4,0.658,6,1.104,469.74,358.71
TER_109,2018-05-31,2018,5,3,8,12,18,9,0.547,6,1.06,469.74,582.6
TER_109,2018-06-30,2018,6,3,8,8,11,5,0.494,6,1.0,469.74,400.43
TER_109,2018-07-31,2018,7,3,8,9,15,5,0.584,6,0.94,469.74,421.31
TER_109,2018-08-31,2018,8,3,8,14,19,12,0.475,6,0.896,469.74,622.54
TER_109,2018-09-30,2018,9,3,8,16,21,10,0.106,6,0.88,469.74,743.79
TER_109,2018-10-31,2018,10,3,8,9,10,5,0.206,6,0.896,469.74,482.46
TER_109,2018-11-30,2018,11,3,8,13,18,14,0.641,6,0.94,469.74,541.19
TER_109,2018-12-31,2018,12,3,8,10,13,4,0.322,6,1.0,469.74,471.31
TER_109,2019-01-31,2019,1,3,8,9,14,7,0.75,6,1.06,469.74,421.11
TER_109,2019-02-28,2019,2,3,8,11,15,5,0.347,6,1.104,469.74,589.69
TER_109,2019-03-31,2019,3,3,8,12,16,6,0.651,6,1.12,469.74,459.71
TER_109,2019-04-30,2019,4,3,8,5,8,2,0.615,6,1.104,469.74,348.35
TER_109,2019-05-31,2019,5,3,8,7,14,1,0.323,6,1.06,469.74,420.97
TER_109,2019-06-30,2019,6,3,8,8,9,6,0.283,6,1.0,469.74,521.75
TER_109,2019-07-31,2019,7,3,8,5,6,2,0.254,6,0.94,469.74,463.4
TER_109,2019-08-31,2019,8,3,8,10,16,5,0.403,6,0.896,469.74,492.32
TER_109,2019-09-30,2019,9,3,8,11,16,12,0.515,6,0.88,469.74,514.24
TER_109,2019-10-31,2019,10,3,8,11,18,8,0.619,6,0.896,469.74,519.59
TER_110,2014-01-31,2014,1,3,8,14,24,10,0.305,7,1.06,339.88,703.06
TER_110,2014-02-28,2014,2,3,8,8,7,3,0.101,7,1.104,339.88,486.83
TER_110,2014-03-31,2014,3,3,8,12,21,7,0.663,7,1.12,339.88,489.21
TER_110,2014-04-30,2014,4,3,8,7,9,8,0.158,7,1.104,339.88,560.59
TER_110,2014-05-31,2014,5,3,8,3,4,1,0.375,7,1.06,339.88,333.17
TER_110,2014-06-30,2014,6,3,8,10,15,7,0.404,7,1.0,339.88,451.02
TER_110,2014-07-31,2014,7,3,8,11,14,3,0.456,7,0.94,339.88,506.08
TER_110,2014-08-31,2014,8,3,8,12,18,5,0.129,7,0.896,339.88,616.02
TER_110,2014-09-30,2014,9,3,8,6,13,6,0.719,7,0.88,339.88,355.95
TER_110,2014-10-31,2014,10,3,8,15,24,6,0.281,7,0.896,339.88,626.33
TER_110,2014-11-30,2014,11,3,8,12,15,7,0.108,7,0.94,339.88,541.19
TER_110,2014-12-31,2014,12,3,8,8,13,7,0.489,7,1.0,339.88,444.49
TER_110,2015-01-31,2015,1,3,8,13,22,3,0.467,7,1.06,339.88,583.52
TER_110,2015-02-28,2015,2,3,8,7,9,7,0.628,7,1.104,339.88,333.49
TER_110,2015-03-31,2015,3,3,8,10,11,6,0.38,7,1.12,339.88,459.77
TER_110,2015-04-30,2015,4,3,8,11,17,6,0.47,7,1.104,339.88,505.22
TER_110,2015-05-31,2015,5,3,8,6,8,2,0.196,7,1.06,339.88,400.52
TER_110,2015-06-30,2015,6,3,8,8,13,2,0.409,7,1.0,339.88,430.66
TER_110,2015-07-31,2015,7,3,8,7,6,3,0.594,7,0.94,339.88,304.06
TER_110,2015-08-31,2015,8,3,8,6,7,0,0.212,7,0.896,339.88,417.55
TER_110,2015-09-30,2015,9,3,8,6,6,9,0.514,7,0.88,339.88,390.47
TER_110,2015-10-31,2015,10,3,8,7,8,4,0.404,7,0.896,339.88,409.91
TER_110,2015-11-30,2015,11,3,8,12,20,8,0.1,7,0.94,339.88,675.61
TER_110,2015-12-31,2015,12,3,8,9,12,6,0.232,7,1.0,339.88,530.13
TER_110,2016-01-31,2016,1,3,8,11,16,6,0.743,7,1.06,339.88,428.31
TER_110,2016-02-29,2016,2,3,8,11,17,11,0.403,7,1.104,339.88,586.82
TER_110,2016-03-31,2016,3,3,8,9,15,4,0.506,7,1.12,339.88,462.89
TER_110,2016-04-30,2016,4,3,8,5,8,3,0.345,7,1.104,339.88,422.81
TER_110,2016-05-31,2016,5,3,8,10,13,8,0.341,7,1.06,339.88,542.89
TER_110,2016-06-30,2016,6,3,8,11,17,7,0.265,7,1.0,339.88,588.01
TER_110,2016-07-31,2016,7,3,8,9,17,10,0.297,7,0.94,339.88,567.88
TER_110,2016-08-31,2016,8,3,8,10,13,9,0.213,7,0.896,339.88,553.11
TER_110,2016-09-30,2016,9,3,8,9,15,1,0.85,7,0.88,339.88,308.66
TER_110,2016-10-31,2016,10,3,8,8,10,4,0.646,7,0.896,339.88,389.13
TER_110,2016-11-30,2016,11,3,8,10,13,6,0.573,7,0.94,339.88,457.75
TER_110,2016-12-31,2016,12,3,8,5,10,2,0.425,7,1.0,339.88,401.26
TER_110,2017-01-31,2017,1,3,8,14,20,14,0.121,7,1.06,339.88,682.19
TER_110,2017-02-28,2017,2,3,8,6,10,4,0.217,7,1.104,339.88,500.54
TER_110,2017-03-31,2017,3,3,8,17,25,14,0.644,7,1.12,339.88,635.52
TER_110,2017-04-30,2017,4,3,8,13,18,9,0.1,7,1.104,339.88,636.05
TER_110,2017-05-31,2017,5,3,8,5,5,2,0.226,7,1.06,339.88,386.23
TER_110,2017-06-30,2017,6,3,8,13,21,6,0.17,7,1.0,339.88,629.46
TER_110,2017-07-31,2017,7,3,8,11,17,7,0.22,7,0.94,339.88,619.24
TER_110,2017-08-31,2017,8,3,8,6,10,5,0.321,7,0.896,339.88,422.34
TER_110,2017-09-30,2017,9,3,8,9,17,3,0.394,7,0.88,339.88,468.99
TER_110,2017-10-31,2017,10,3,8,10,16,3,0.701,7,0.896,339.88,400.03
TER_110,2017-11-30,2017,11,3,8,11,14,6,0.18,7,0.94,339.88,561.08
TER_110,2017-12-31,2017,12,3,8,16,27,4,0.683,7,1.0,339.88,580.42
TER_110,2018-01-31,2018,1,3,8,11,17,6,0.176,7,1.06,339.88,591.3
TER_110,2018-02-28,2018,2,3,8,8,10,8,0.246,7,1.104,339.88,448.07
TER_110,2018-03-31,2018,3,3,8,11,12,9,0.194,7,1.12,339.88,596.27
TER_110,2018-04-30,2018,4,3,8,11,16,5,0.463,7,1.104,339.88,502.35
TER_110,2018-05-31,2018,5,3,8,9,14,4,0.134,7,1.06,339.88,580.79
TER_110,2018-06-30,2018,6,3,8,9,12,3,0.13,7,1.0,339.88,559.51
TER_110,2018-07-31,2018,7,3,8,6,8,1,0.266,7,0.94,339.88,415.91
TER_110,2018-08-31,2018,8,3,8,9,16,5,0.764,7,0.896,339.88,431.91
TER_110,2018-09-30,2018,9,3,8,7,13,3,0.346,7,0.88,339.88,433.46
TER_110,2018-10-31,2018,10,3,8,11,19,6,0.161,7,0.896,339.88,591.99
TER_110,2018-11-30,2018,11,3,8,11,16,6,0.1,7,0.94,339.88,614.3
TER_110,2018-12-31,2018,12,3,8,11,16,5,0.583,7,1.0,339.88,522.79
TER_110,2019-01-31,2019,1,3,8,5,6,4,0.529,7,1.06,339.88,320.72
TER_110,2019-02-28,2019,2,3,8,10,16,5,0.307,7,1.104,339.88,564.04
TER_110,2019-03-31,2019,3,3,8,7,13,7,0.353,7,1.12,339.88,492.0
TER_110,2019-04-30,2019,4,3,8,10,14,5,0.372,7,1.104,339.88,499.08
TER_110,2019-05-31,2019,5,3,8,10,15,5,0.156,7,1.06,339.88,574.9
TER_110,2019-06-30,2019,6,3,8,12,16,6,0.242,7,1.0,339.88,554.14
TER_110,2019-07-31,2019,7,3,8,6,8,6,0.588,7,0.94,339.88,304.1
TER_110,2019-08-31,2019,8,3,8,16,24,6,0.14,7,0.896,339.88,670.14
TER_110,2019-09-30,2019,9,3,8,8,11,6,0.511,7,0.88,339.88,446.2
TER_110,2019-10-31,2019,10,3,8,8,10,6,0.1,7,0.896,339.88,548.8
TER_111,2014-01-31,2014,1,1,3,7,9,6,0.629,4,1.06,860.62,399.25
TER_111,2014-02-28,2014,2,1,3,9,14,7,0.271,4,1.104,860.62,593.93
TER_111,2014-03-31,2014,3,1,3,12,15,4,0.182,4,1.12,860.62,599.74
TER_111,2014-04-30,2014,4,1,3,7,13,2,0.6,4,1.104,860.62,447.5
TER_111,2014-05-31,2014,5,1,3,7,10,4,0.113,4,1.06,860.62,540.31
TER_111,2014-06-30,2014,6,1,3,8,12,3,0.166,4,1.0,860.62,593.78
TER_111,2014-07-31,2014,7,1,3,13,20,6,0.1,4,0.94,860.62,767.8
TER_111,2014-08-31,2014,8,1,3,12,18,5,0.805,4,0.896,860.62,552.97
TER_111,2014-09-30,2014,9,1,3,7,12,3,0.463,4,0.88,860.62,469.16
TER_111,2014-10-31,2014,10,1,3,4,7,2,0.598,4,0.896,860.62,351.21
TER_111,2014-11-30,2014,11,1,3,9,14,5,0.288,4,0.94,860.62,630.85
TER_111,2014-12-31,2014,12,1,3,3,1,2,0.261,4,1.0,860.62,375.24
TER_111,2015-01-31,2015,1,1,3,10,12,8,0.423,4,1.06,860.62,534.91
TER_111,2015-02-28,2015,2,1,3,11,19,2,0.681,4,1.104,860.62,530.4
TER_111,2015-03-31,2015,3,1,3,7,13,2,0.165,4,1.12,860.62,557.62
TER_111,2015-04-30,2015,4,1,3,5,10,1,0.203,4,1.104,860.62,461.78
TER_111,2015-05-31,2015,5,1,3,6,9,3,0.545,4,1.06,860.62,394.53
TER_111,2015-06-30,2015,6,1,3,10,16,2,0.358,4,1.0,860.62,560.56
TER_111,2015-07-31,2015,7,1,3,7,10,3,0.685,4,0.94,860.62,372.71
TER_111,2015-08-31,2015,8,1,3,7,8,2,0.278,4,0.896,860.62,484.25
TER_111,2015-09-30,2015,9,1,3,5,12,5,0.54,4,0.88,860.62,427.53
TER_111,2015-10-31,2015,10,1,3,9,17,2,0.1,4,0.896,860.62,664.68
TER_111,2015-11-30,2015,11,1,3,9,16,4,0.573,4,0.94,860.62,481.71
TER_111,2015-12-31,2015,12,1,3,9,13,5,0.787,4,1.0,860.62,436.8
TER_111,2016-01-31,2016,1,1,3,6,8,6,0.173,4,1.06,860.62,565.58
TER_111,2016-02-29,2016,2,1,3,10,17,4,0.143,4,1.104,860.62,616.83
TER_111,2016-03-31,2016,3,1,3,4,5,2,0.601,4,1.12,860.62,335.27
TER_111,2016-04-30,2016,4,1,3,8,9,5,0.652,4,1.104,860.62,404.95
TER_111,2016-05-31,2016,5,1,3,6,8,2,0.619,4,1.06,860.62,327.75
TER_111,2016-06-30,2016,6,1,3,5,8,6,0.432,4,1.0,860.62,450.92
TER_111,2016-07-31,2016,7,1,3,7,11,4,0.224,4,0.94,860.62,585.83
TER_111,2016-08-31,2016,8,1,3,7,9,4,0.551,4,0.896,860.62,414.69
TER_111,2016-09-30,2016,9,1,3,6,11,6,0.552,4,0.88,860.62,437.55
TER_111,2016-10-31,2016,10,1,3,10,15,7,0.349,4,0.896,860.62,615.96
TER_111,2016-11-30,2016,11,1,3,4,5,3,0.578,4,0.94,860.62,294.12
TER_111,2016-12-31,2016,12,1,3,6,10,2,0.241,4,1.0,860.62,478.12
TER_111,2017-01-31,2017,1,1,3,13,18,12,0.539,4,1.06,860.62,694.52
TER_111,2017-02-28,2017,2,1,3,7,9,8,0.525,4,1.104,860.62,424.05
TER_111,2017-03-31,2017,3,1,3,6,11,2,0.589,4,1.12,860.62,400.25
TER_111,2017-04-30,2017,4,1,3,9,12,9,0.731,4,1.104,860.62,502.92
TER_111,2017-05-31,2017,5,1,3,4,5,3,0.439,4,1.06,860.62,349.58
TER_111,2017-06-30,2017,6,1,3,6,13,4,0.504,4,1.0,860.62,504.67
TER_111,2017-07-31,2017,7,1,3,9,11,5,0.478,4,0.94,860.62,474.48
TER_111,2017-08-31,2017,8,1,3,7,10,1,0.1,4,0.896,860.62,510.41
TER_111,2017-09-30,2017,9,1,3,5,9,6,0.1,4,0.88,860.62,545.27
TER_111,2017-10-31,2017,10,1,3,5,7,2,0.599,4,0.896,860.62,364.82
TER_111,2017-11-30,2017,11,1,3,10,17,8,0.1,4,0.94,860.62,695.12
TER_111,2017-12-31,2017,12,1,3,7,9,3,0.215,4,1.0,860.62,565.98
TER_111,2018-01-31,2018,1,1,3,4,5,0,0.287,4,1.06,860.62,424.03
TER_111,2018-02-28,2018,2,1,3,9,14,5,0.126,4,1.104,860.62,628.03
TER_111,2018-03-31,2018,3,1,3,5,6,2,0.465,4,1.12,860.62,364.84
TER_111,2018-04-30,2018,4,1,3,7,9,2,0.263,4,1.104,860.62,488.65
TER_111,2018-05-31,2018,5,1,3,8,9,5,0.666,4,1.06,860.62,452.31
TER_111,2018-06-30,2018,6,1,3,10,17,4,0.257,4,1.0,860.62,561.19
TER_111,2018-07-31,2018,7,1,3,5,3,7,0.619,4,0.94,860.62,293.76
TER_111,2018-08-31,2018,8,1,3,8,13,8,0.403,4,0.896,860.62,531.05
TER_111,2018-09-30,2018,9,1,3,11,14,2,0.186,4,0.88,860.62,613.71
TER_111,2018-10-31,2018,10,1,3,11,16,4,0.603,4,0.896,860.62,513.32
TER_111,2018-11-30,2018,11,1,3,7,12,2,0.193,4,0.94,860.62,584.44
TER_111,2018-12-31,2018,12,1,3,5,6,6,0.173,4,1.0,860.62,544.0
TER_111,2019-01-31,2019,1,1,3,6,10,9,0.1,4,1.06,860.62,557.8
TER_111,2019-02-28,2019,2,1,3,5,9,3,0.234,4,1.104,860.62,468.08
TER_111,2019-03-31,2019,3,1,3,6,11,4,0.838,4,1.12,860.62,314.25
TER_111,2019-04-30,2019,4,1,3,8,12,10,0.156,4,1.104,860.62,602.54
TER_111,2019-05-31,2019,5,1,3,8,12,1,0.414,4,1.06,860.62,514.25
TER_111,2019-06-30,2019,6,1,3,10,14,3,0.208,4,1.0,860.62,572.72
TER_111,2019-07-31,2019,7,1,3,9,14,7,0.349,4,0.94,860.62,511.06
TER_111,2019-08-31,2019,8,1,3,11,15,4,0.307,4,0.896,860.62,624.27
TER_111,2019-09-30,2019,9,1,3,10,18,3,0.1,4,0.88,860.62,641.09
TER_111,2019-10-31,2019,10,1,3,16,21,7,0.419,4,0.896,860.62,761.53
TER_112,2014-01-31,2014,1,2,6,4,7,3,0.604,6,1.06,687.05,314.19
